location,continent,date,iso_code,tests_units,aged_65_older,aged_70_older,cardiovasc_death_rate,Deathp100K,diabetes_prevalence,extreme_poverty,female_smokers,gdp_per_capita,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,male_smokers,median_age,Mortality Rate,new_cases,new_cases_per_million,new_deaths,new_deaths_per_million,new_tests,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,Number of Records,population,population_density,positive_rate,stringency_index,tests_per_case,total_cases,total_cases_per_million,total_deaths,total_deaths_per_million,total_tests,total_tests_per_thousand,Waterfall
India,Asia,06/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,,0,0,0,0,,,,,1,1380004385,450.419,,0,,0,0,0,0,,,0
India,Asia,07/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,,0,0,0,0,,,,,1,1380004385,450.419,,0,,0,0,0,0,,,0
India,Asia,08/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,,0,0,0,0,,,,,1,1380004385,450.419,,0,,0,0,0,0,,,0
India,Asia,09/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,,0,0,0,0,,,,,1,1380004385,450.419,,0,,0,0,0,0,,,0
India,Asia,10/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,,0,0,0,0,,,,,1,1380004385,450.419,,0,,0,0,0,0,,,0
India,Asia,11/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,,0,0,0,0,,,,,1,1380004385,450.419,,0,,0,0,0,0,,,0
India,Asia,12/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,,0,0,0,0,,,,,1,1380004385,450.419,,0,,0,0,0,0,,,0
India,Asia,13/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,,0,0,0,0,,,,,1,1380004385,450.419,,0,,0,0,0,0,,,0
India,Asia,14/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,,0,0,0,0,,,,,1,1380004385,450.419,,0,,0,0,0,0,,,0
India,Asia,15/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,,0,0,0,0,,,,,1,1380004385,450.419,,0,,0,0,0,0,,,0
India,Asia,16/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,,0,0,0,0,,,,,1,1380004385,450.419,,0,,0,0,0,0,,,0
India,Asia,17/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,,0,0,0,0,,,,,1,1380004385,450.419,,0,,0,0,0,0,,,0
India,Asia,18/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,,0,0,0,0,,,,,1,1380004385,450.419,,0,,0,0,0,0,,,0
India,Asia,19/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,,0,0,0,0,,,,,1,1380004385,450.419,,0,,0,0,0,0,,,0
India,Asia,20/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,,0,0,0,0,,,,,1,1380004385,450.419,,0,,0,0,0,0,,,0
India,Asia,21/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,,0,0,0,0,,,,,1,1380004385,450.419,,0,,0,0,0,0,,,0
India,Asia,22/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,,0,0,0,0,,,,,1,1380004385,450.419,,0,,0,0,0,0,,,0
India,Asia,23/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,,0,0,0,0,,,,,1,1380004385,450.419,,0,,0,0,0,0,,,0
India,Asia,24/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,,0,0,0,0,,,,,1,1380004385,450.419,,0,,0,0,0,0,,,0
India,Asia,25/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,,0,0,0,0,,,,,1,1380004385,450.419,,5.56,,0,0,0,0,,,0
India,Asia,26/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,0,0,0,0,,,0
India,Asia,27/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,0,0,0,0,,,0
India,Asia,28/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,0,0,0,0,,,0
India,Asia,29/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,0,0,0,0,,,0
India,Asia,30/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,1,0.001,0,0,,,,,1,1380004385,450.419,,10.19,,1,0.001,0,0,,,0
India,Asia,31/01/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,1,0.001,0,0,,,0
India,Asia,01/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,1,0.001,0,0,,,0
India,Asia,02/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,1,0.001,0,0,,,,,1,1380004385,450.419,,10.19,,2,0.001,0,0,,,0
India,Asia,03/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,2,0.001,0,0,,,0
India,Asia,04/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,1,0.001,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,05/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,06/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,07/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,08/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,09/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,10/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,11/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,12/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,13/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,14/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,15/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,16/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,17/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,18/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,19/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,20/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,21/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,22/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,23/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,24/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,25/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,26/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,27/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,28/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,29/02/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,01/03/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,02/03/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,0,0,0,0,,,,,1,1380004385,450.419,,10.19,,3,0.002,0,0,,,0
India,Asia,03/03/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,2,0.001,0,0,,,,,1,1380004385,450.419,,10.19,,5,0.004,0,0,,,0
India,Asia,04/03/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,1,0.001,0,0,,,,,1,1380004385,450.419,,15.74,,6,0.004,0,0,,,0
India,Asia,05/03/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,22,0.016,0,0,,,,,1,1380004385,450.419,,26.85,,28,0.02,0,0,,,0
India,Asia,06/03/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,1,0.001,0,0,,,,,1,1380004385,450.419,,26.85,,29,0.021,0,0,,,0
India,Asia,07/03/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,2,0.001,0,0,,,,,1,1380004385,450.419,,26.85,,31,0.022,0,0,,,0
India,Asia,08/03/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,3,0.002,0,0,,,,,1,1380004385,450.419,,26.85,,34,0.025,0,0,,,0
India,Asia,10/03/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,10,0.007,0,0,,,,,1,1380004385,450.419,,26.85,,44,0.032,0,0,,,0
India,Asia,11/03/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,6,0.004,0,0,,,,,1,1380004385,450.419,,26.85,,50,0.036,0,0,,,0
India,Asia,12/03/2020 12:00:00 AM,IND,,5.989,3.414,282.28,0,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,0,23,0.017,0,0,,,,,1,1380004385,450.419,,26.85,,73,0.053,0,0,,,0
India,Asia,07/08/2020 12:00:00 AM,IND,,5.989,3.414,282.28,3.013396222,10.39,21.2,1.9,6426.674,59.55,0.53,69.66,20.6,28.2,2.051479127,62538,45.317,886,0.642,,,,,1,1380004385,450.419,,79.63,,2027074,1468.89,41585,30.134,,,-41585
Russia,Europe,31/12/2019 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,,,0,0,0,0,,,0
Russia,Europe,06/08/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,9.957894797,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,1.675461726,5920,40.566,181,1.24,,,,,1,145934460,8.823,,,,867343,5943.373,14532,99.579,,,-14532
Russia,Europe,07/08/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,10.008602492,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,1.675203637,4551,31.185,74,0.507,,,,,1,145934460,8.823,,,,871894,5974.559,14606,100.086,,,-14606
Russia,Europe,01/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,02/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,03/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,04/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,05/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,06/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,07/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,08/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,09/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,10/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,11/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,12/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,13/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,14/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,15/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,16/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,17/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,18/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,19/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,20/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,21/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,22/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,23/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,24/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,25/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,26/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,27/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,28/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,29/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,0,,0,0,0,0,,,0
Russia,Europe,30/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,8.33,,0,0,0,0,,,0
Russia,Europe,31/01/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,,0,0,0,0,,,,,1,145934460,8.823,,8.33,,0,0,0,0,,,0
Russia,Europe,01/02/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,0,2,0.014,0,0,,,,,1,145934460,8.823,,8.33,,2,0.014,0,0,,,0
Russia,Europe,02/02/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,0,0,0,0,0,,,,,1,145934460,8.823,,8.33,,2,0.014,0,0,,,0
Russia,Europe,03/02/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,0,0,0,0,0,,,,,1,145934460,8.823,,8.33,,2,0.014,0,0,,,0
Russia,Europe,04/02/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,0,0,0,0,0,,,,,1,145934460,8.823,,8.33,,2,0.014,0,0,,,0
Russia,Europe,05/02/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,0,0,0,0,0,,,,,1,145934460,8.823,,8.33,,2,0.014,0,0,,,0
Russia,Europe,06/02/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,0,0,0,0,0,,,,,1,145934460,8.823,,8.33,,2,0.014,0,0,,,0
Russia,Europe,07/02/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,0,0,0,0,0,,,,,1,145934460,8.823,,8.33,,2,0.014,0,0,,,0
Russia,Europe,08/02/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,0,0,0,0,0,,,,,1,145934460,8.823,,8.33,,2,0.014,0,0,,,0
Russia,Europe,09/02/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,0,0,0,0,0,,,,,1,145934460,8.823,,8.33,,2,0.014,0,0,,,0
Russia,Europe,10/02/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,0,0,0,0,0,,,,,1,145934460,8.823,,8.33,,2,0.014,0,0,,,0
Russia,Europe,11/02/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,0,0,0,0,0,,,,,1,145934460,8.823,,8.33,,2,0.014,0,0,,,0
Russia,Europe,12/02/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,0,0,0,0,0,,,,,1,145934460,8.823,,8.33,,2,0.014,0,0,,,0
Russia,Europe,13/02/2020 12:00:00 AM,RUS,,14.178,9.393,431.297,0,6.18,0.1,23.4,24765.954,,8.05,72.58,58.3,39.6,0,0,0,0,0,,,,,1,145934460,8.823,,8.33,,2,0.014,0,0,,,0
